id,text,sign_id,homograph,homophone,pun sign,alternative sign
5.898,"Um sujeito passava com uma pizza pela orla, quando viu  Dona Rita se afogando no mar. Qual era o sabor da pizza? Mar quer rita",0,False,False,mar quer rita,['marguerita']
5.42,Qual fruta nasce às margens do Rio Negro? Só-limões.,0,False,False,só-limões,"['solimões', 'só limões']"
5.3511,Qual ex-piloto era um índio pronto pro ataque? Mim Ka Salo.,0,False,False,mim ka,['mika']
5.3721,qual jornalista sempre levava bebidas pros colegas? Carlos Trazvontila ,0,False,False,trazvontila,['tramontina']
5.3785,Qual o jogo preferido dos estudantes que moram juntos? Riders República.,0,False,False,república,['republic']
5.342,Qual o sambista que gosta de zoar os outros? O CarTROLA.,0,False,False,cartrola,"['cartola', 'trola']"
5.1237,Qual o tio que faz pesquisa sobre o câncer? O Uncle Logista.,0,False,False,uncle logista,['oncologista']
5.1988,Qual é o jornalista com mais cartaz no Brasil? Willian Banner ,0,False,False,banner,['bonner']
5.3919,O que o Fábio Assunção foi fazer nas Casas Bahia? Comprar inspirador de pó.,0,False,False,inspirador de pó,['aspirador de pó']
5.3708,Qual era o nome do programa que falava sobre um óculos com milhares de lentes? Armação Ilimitada.,0,True,True,armação ilimitada,['armação ilimitada']
5.381,Qual lutador é uma figura? José Álbum.,0,False,False,José Álbum,"['josé aldo', 'álbum']"
5.1817,Em que colocação ficou outro ser das trevas? Second Drácula,0,False,False,second,['conde']
5.963,Qual chocolate tem gosto de cerveja? Sonho Devassa.,0,False,False,devassa,['de valsa']
5.364,Qual é o movimento corporal favorito do Gato Guerreiro? Ex-Pacato.,0,False,False,ex-pacato,['espacate']
5.1352,Qual é a doença preferida dos pastores? Salmo nela.,0,False,True,salmo nela,['salmonella']
5.484,Em qual país que todo mundo mente? Em Gana.,0,False,True,em gana,['engana']
5.739,Como o cara sabe em qual dia a mulher dele vai dar pra outro cara?  Através do cornograma!,0,False,False,cornograma,['cronograma']
5.3898,Por que as fitas de videocassete se popularizaram tão rápido? Porque fez a população se VCR.,0,False,True,VCR,['viciar']
5.1884,Qual é o cantor favorito da Ludmila? Funk Aguiar ,0,False,False,funk,['frank']
5.2172,Qual a promoção de quadros que uma pintora famosa faz na última sexta-feira de novembro? Black Frida ,0,False,False,frida,['friday']
5.1287,Qual cantor gosta de chocolate? Kit-Kat Stevens.,0,False,False,kit-kat stevens,['cat stevens']
5.3008,O que o cara gripado faz quando está perto de um grupo de mulheres? Contamina.,0,False,True,contamina,['conta mina']
5.1403,Por que o próximo técnico da seleção ficará contra a parede? Porque ele é Pós-Tite.,0,False,True,pós-tite,['post-it']
5.2599,"O que o pregador de roupa falou pro moço da lavanderia? Ele disse que só quer varau, só quer varau, varau, varau, varau.",0,False,False,varau,"['vrau', 'varal']"
5.12,Qual é o lugar do mundo cujas pessoas são viciadas em academia? Só malha.,0,False,False,só malha,['somália']
5.454,Por que a criança vivia no quarto sem poder falar nada? Porque foi criado mudo.,0,True,True,criado mudo,['criado mudo']
5.1155,Qual grupo de pagode preferido dos japoneses? Sorriso Naruto.,0,False,False,naruto,['maroto']
5.3741,Qual comentarista esportivo se gaba da reforma em seu domicílio? Vaiter Casagrande.,0,False,False,vaiter casagrande,['walter casagrande']
5.2007,Por que o atirador jogou fora todos os seus planos depois de atirar num careca? Porque ele shootou o bald! ,0,False,True,shootou o bald,['chutou o balde']
5.1035,Qual animal usa calça de cintura baixa? A SAINT-TROPEIA,0,False,False,saint-tropeia,"['centopeia', 'saint tropez']"
5.1643,Qual é a série que se passa no norte do país? Fresh Prince of Belém.,0,False,False,belém,['bel-air']
5.3914,Qual banda de pagode que só toca no sertão? Caatinga Ele.,0,False,False,Caatinga Ele,['katinguelê']
5.2952,Qual é o nome do programa que o Sílvio Santos passou a fazer no mar? Roda a Roda Jetski. ,0,False,False,jetski,['jequiti']
5.21,"A funkeira ficou 1 mês com monges. O que ela falou quando saiu? ""Que retiro foi esse?""",0,False,False,retiro,['tiro']
5.3704,Onde o Sílvio conseguiu comprar novelas tão ruins? Na porta da espelunca!,0,False,False,espelunca,['esperança']
5.2973,Qual personagem de conto de fadas é uma divindade na Espanha? El Mágico Dios,0,False,False,dios,['de oz']
5.3361,Qual a cidade europeia que mais tem show de humor? Pa rir.,0,False,False,pa rir,['paris']
5.2059,Qual é o vírus baixa renda? Corote vírus ,0,False,False,corote,['corona']
5.142,Por que os redatores de Star Wars e filmes do gênero não podem enlouquecer? Porque são filmes de Fique São.,0,False,True,fique são,['ficção']
5.2357,Qual campeão da UEFA fica feliz mesmo quando perde? Bem Fica.,0,False,True,bem fica,['benfica']
5.1735,Qual esporte radical os carecas mais praticam? Parapente.,0,False,True,parapente,['para pente']
5.2776,Qual jogo obriga escolher entre ir ao Nordeste ou ser eletrocutado? Bahia ou choque.,0,False,False,bahia ou choque,['bioshock']
5.1036,Qual a cantora que já foi inseto mas esqueceu disso lá em Minas Gerais e a amiga teve q dar um cutucão e falar? A BEE OCÊ,0,False,False,bee ocê,['beyoncé']
5.3646,"Qual a banda do pai caipira que reclama dos passos de dança do filho? Se mexe mal, fi...  ",0,False,False,"se mexe mal, fi",['smash mouth']
5.598,Qual cantor na verdade é uma lésbica? Wesley Sapatão.,0,False,False,sapatão,['safadão']
5.426,Qual criatura mitológica criou um calendário só com 11 signos? Menostouro.,0,False,False,menostouro,"['minotauro', 'menos touro']"
5.4017,Por que a vassoura ficava se exibindo no meio da estrada? Porque o rodo via.,0,False,False,rodo via,['rodovia']
5.2965,Por que o Ciro Gomes fez implante? Problemas CaPillar.,0,False,True,capillar,"['capilar', 'com a pillar']"
5.2578,Qual o programa favorito dos gaúchos? The Noitchê.,0,False,False,noitchê,['noite']
5.1381,Por que colocaram uma cama elástica no Polo Norte? Para o urso polar.,0,False,False,polar,['pular']
5.2559,Qual é o cantor que tá sempre na cena de um crime? Perito de Paula.,0,False,False,perito,['benito']
5.1462,Qual o jogo preferido da galera de Stranger Things? Winning Eleven.,0,True,True,winning eleven,['winning eleven']
5.221,Qual é o filme dirigido por Jordan Peele e Sérgio Mallandro? CoRRÁ!,0,False,False,corrá,['corra']
5.753,Qual o melhor tipo de carro pra driblar o trânsito??? O Chevro-Olé.,0,False,True,chevro-olé,['chevrolet']
5.1179,"Por que as montagens da internet tem q ser postadas imediatamente, não podem ficar esperando? Porque são memergência.",0,False,False,memergência,['emergência']
5.3133,O que aconteceu com o rapaz que não pagou a conta ? Ficou TrancaFiado.,0,False,False,trancafiado,['fiado']
5.1627,Qual é a atriz mais dramática do mundo? A tristeza,0,False,False,a tristeza,['atriz']
5.1503,"O gaúcho não achava o seu carro no estacionamento. Qual o modelo do carro? Cadê, tche!",0,False,False,"cadê, tche",['cadete']
5.2974,Qual banda que só usa tenis? Oasics.,0,False,False,oasics,"['oasis', 'asics']"
5.34,Em qual série não gostam de uma banda de rock? Todo mundo odeia o Kiss.,0,False,False,kiss,['chris']
5.3771,Que tipo de fruta a Leia gosta de comer? Orgâna ica ,0,False,False,orgâna ica,['orgânica']
5.688,"O que o técnico da geladeira foi fazer no médico? Consul, tá.",0,False,False,"consul, tá",['consulta']
5.622,Qual é o estilo musical favorito das plantas? Regue.,0,False,True,regue,['reggae']
5.104,Qual o país que proibiu o vegetarianismo? Cabô Verde. ,0,False,False,cabô verde,['cabo verde']
5.2506,Qual é o biscoito mais temido da mitologia? Cream Kraken.,0,False,False,kraken,['crack']
5.3736,Qual clube campeão da Libertadores consegue segurar bebês gêmeos? Colo-Colo.,0,True,True,colo-colo,['colo-colo']
5.331,Qual o cão que joga basquete? Farejão.,0,False,False,farejão,['varejão']
5.994,Qual é a bebida mais intelectual que existe? Yacult.,0,False,True,yacult,"['yakult', 'cult']"
5.217,O que usam para fazer as bonecas Barbie? Aparelho de barbear.,0,False,False,barbear,['barbie']
5.378,Qual remédio pode ser comprado na padaria? O Buscoupão,0,False,False,buscoupão,"['buscopan', 'buscou pão']"
5.1739,Qual parte da bicicleta quem se chama Guilherme nunca precisa comprar? Guidão.,0,False,True,guidão,['gui dão']
5.11,Qual ferramenta irá proteger a todos? Chave defenda.,0,False,True,defenda,['de fenda']
5.2698,Qual padre ficou conhecido no Brasil por ficar imitando o Faustão? Padré José de Anchieita!,0,False,False,anchieita,"['anchieta', 'eita']"
5.1277,Qual foi o resultado do exame do negão que corria muito? Negoativo.,0,False,False,negoativo,"['negativo', 'nego ativo']"
5.3202,Qual peixe cai melhor no almoço da sexta-feira santa? A-tum.,0,False,True,a-tum,"['atum', 'tum']"
5.3928,Qual é o cantor que adora novas tecnologias? Beto Gadgets.,0,False,False,Beto Gadgets,"['beto guedes', 'gadgets']"
5.3261,"Por que o Thiago Ventura teve dor de barriga quando foi em Holambra? Porque viu a flora, tio.",0,False,False,"flora, tio",['floratil']
5.906,Qual doce fica ruim se você comer só um pouquinho? O Bom um Bocado.,0,False,False,bom um bocado,['bombocado']
5.1236,Qual instrumento mais gelado que existe? OCoolerLê.,0,False,False,ocoolerlê,['ukulelê']
5.54,Qual é o personagem histórico que fui eu que indiquei? Pero Vaz de indica minha.,0,False,False,indica minha,['caminha']
5.2539,Por que o oficial pediu licença bem no dia do bombardeio? Porque ele tinha compromíssil.,0,False,False,compromíssil,['compromisso']
5.65,Em que país só se anda de carro grande? Jamais Ka.,0,False,False,jamais ka,['jamaica']
5.353,Como se chama a tatuagem feita num velho? Art no vô.,0,False,True,no vô,['nouveau']
5.1116,Por que os jacarés só andavam em dois? Porque são reptildos.,0,False,False,reptildos,"['reptidos', 'réptil']"
5.1335,Qual é o youtuber que mais economiza na luz? O Jovem Led.,0,False,False,led,['nerd']
5.551,Qual marca de celular da galera que vai à praia de nudismo? Samsumga.,0,False,False,samsunga,"['sem sunga', 'samsung']"
5.2871,O que se come de manhã no trem? Sutrilhos,0,False,False,sutrilhos,['sucrilhos']
5.385,Qual gênero literário não pode ter filhos? Mistéril.,0,False,False,mistéril,"['mistério', 'estéril']"
5.3799,Qual bandeira está guardada dentro do armário? Bandeira Dobra Sil.,0,False,True,Bandeira Dobra Sil,"['bandeira do brasil', 'dobra']"
5.1997,O que o comediante faz no carnaval? Estandarte Comedy,0,False,False,estandarte,['stand-up']
5.982,Qual é a nota musical mais tocada no asilo? Dó minor.,0,False,False,dó minor,"['dominó', 'dó menor']"
5.1169,Que tipo de carro compramos e não estamos nem aí pra ele? Que SEDAN e.,0,False,False,sedan e,['se dane']
5.1137,Por que a escova saiu se arrastando pelo chão? Porque ela quer ser pente.,0,False,True,ser pente,['serpente']
5.636,Qual a parte do corpo favorita do Muralha? Es toma gol.,0,False,False,es toma gol,['estômago']
5.2603,Qual cantor enxergava tudo o que o professor escreve em sala de aula? Caetano Vê Lousa.,0,False,False,vê lousa,['veloso']
5.3991,Por que levaram a cadeira pra Igreja Universal? Porque ela tem encosto.,0,True,True,encosto,['encosto']
5.659,Qual planta trabalha muito? Workídea.,0,False,False,workídea,"['orquídea', 'work']"
5.25,"Se a Bruna Marquezine der um fora no Neymar, o que ela é?  Ex-usuária de craque.",0,False,True,craque,['crack']
5.3935,Qual a bebida que te viu ontem? Lhe Countreau.,0,False,False,Lhe Countreau,['lhe encontrou']
5.3521,"O que o cara gritava quando foi preso por 171? ""Mentira daqui!""",0,False,False,mentira,['me tira']
5.1158,Qual o presidente que foi beber água e não achou nada? Marechal Deodoro da Fonte Seca.,0,False,False,fonte seca,['fonseca']
5.325,Qual o remedio que ja avisa que vc ta precisando dele? Pare ce tá mal.,0,False,False,pare ce tá mal,['paracetamol']
5.235,Por que o Mickey comprou um sutiã? Patêta.,0,False,False,patêta,"['pateta', 'para a teta']"
5.298,Qual o grupo de pagode tem os melhores transantes? Art Copular.,0,False,False,copular,['popular']
5.3234,Quem Castrou Alves? Machado de Assis. Como? Camões.,0,False,False,castou,['castro']
5.3234,Quem Castrou Alves? Machado de Assis. Como? Camões.,1,True,True,machado,['machado']
5.3234,Quem Castrou Alves? Machado de Assis. Como? Camões.,2,False,False,camões,['com as mãos']
5.1901,Que cantora só transa a 3? Nicky Menage ,0,False,False,menage,['minaj']
5.851,Qual cartão é usado para pagar desenhistas? Cartoon de Crédito.,0,False,False,cartoon,['cartão']
5.655,Por que a manicure ficou milionária? Porque acetona Mega Sena.,0,False,False,acetona,['acertou na']
5.1542,Por que não é bom guardar o kibe no freezer? Porque lá dentro ele esfiha.,0,False,False,esfiha,['esfria']
5.1,Qual X-Men nunca falta ao trabalho? No turno.,0,False,True,no turno,['noturno']
5.3289,Qual programa de TV mais pobre do mundo? Somáliação.,0,False,False,somáliação,"['somália', 'malhação']"
5.2057,Qual o herói que gosta de esporte radicais ? O Peter Parkour ,0,False,False,parkour,['parker']
5.466,Por que o jardineiro não brigou com a planta? Porque ele sempre arrega.,0,False,True,arrega,['a rega']
5.999,Qual desodorante ajuda a ir para o céu? Is pray.,0,False,True,is pray,['spray']
5.3739,"O que uma jogadora disse à outra quando quis mostrar sua lealdade? ""Vou aonde você for, miga!""",0,False,True,"for, miga",['formiga']
5.1945,Qual é a cerveja preferida dos fazendeiros? A BodeWeiser ,0,False,False,bodeweiser,['budweiser']
5.2639,Qual joalheria não usa gasolina? A Gás Stern.,0,False,True,a gás stern,['HStern']
5.2567,Por que a lata de cerveja foi se benzer? Porque ela tinha sido a malte suada.,0,False,False,a malte suada,['amaldiçoada']
5.28,Qual é a modelo mais gorda que existe? XL Bündchen.,0,False,False,XL,['gisele']
5.938,"Qual é o carro que quando toca música, é perfeito para os matemáticos? Logan Ritmo.",0,False,False,logan ritmo,['logaritmo']
5.515,"Qual personagem da Disney ia mudar de história, mas não mudou? Quasimudou.",0,False,True,quasimudou,"['quase mudou', 'quasímodo']"
5.553,O que a Minnie falou pro namorado dela quando encostou na fogueira? Mickey mou Zé.,0,False,True,mickey mou,['me queimou']
5.1979,Qual a série que deixa todo mundo que assiste sem graça? Constranger things ,0,False,False,constranger,['stranger']
5.15,"Qual a expressão que hora é de uma pessoa, hora é de todo mundo? Minha Nossa.",0,True,True,minha nossa,['minha nossa']
5.1655,"Um famoso cantor estava com dor nas costas. Deram a ele duas opções de remédio. O que foi que disseram? ""Escolhe, Ozzy!""",0,False,False,"escolhe, ozzy",['escoliose']
5.1894,Qual o nome da mulher que mandou o esposo pro inferno? Marido arda! ,0,False,False,marido arda,['maria eduarda']
5.1547,Qual esporte que sempre te ajuda? F1,0,True,True,F1,['F1']
5.1023,Que jogo o alfaiate observa? Ver Ludo,0,False,False,ver ludo,['veludo']
5.984,Levei meu carro na feira ao invés de levar para a oficina. Qual é o nome do filme? Laranja Mecânica.,0,True,True,laranja mecânica,['laranja mecânica']
5.1682,O que um maratonista precisa fazer quando presencia um acidente numa rodovia? Ele precisa só correr,0,False,False,só correr,['socorrer']
5.3516,Qual documento pediram pro defunto? Carteira de IdentiDied.,0,False,False,identidied,"['identidade', 'died']"
5.2882,Personagem que adora Leite? Milk Mouse ,0,False,False,milk,['mickey']
5.2479,Qual é o personagem mais fedido da Disney? O Ursinho Pum.,0,False,False,pum,['pooh']
5.3128,Celular que só funciona em praia de nudismo? Semsunga.,0,False,False,semsunga,['samsung']
5.203,Por que muitos jogadores do Corínthians não foram à festa de comemoração do título brasileiro? Porque a festa foi muito longe. Lá na casa do Carille!,0,False,False,carille,['caralho']
5.4067,Qual a farofa do pai da minha mulher? Farofa só grão.,0,False,False,só grão,['sogrão']
5.1717,Qual o nome que a Shakira usa pra “fazer amor”? Waka Waka na Butchaca. ,0,False,False,waka waka,['tchaca tchaca']
5.97,Qual é a parte do corpo que mais se precipita?  Chuvaco.,0,False,False,chuvaco,['sovaco']
5.1386,Qual é o aplicativo de encontros onde as pessoas só falam numa língua morta? Latinder.,0,False,False,latinder,"['latim', 'tinder']"
5.2444,O que é um kibe sem orelha? É um kibe surdo.,0,False,False,kibe surdo,['que absurdo']
5.3619,Qual é o ator que mais gosta de biscoito? Rodrigo Santoreo.,0,False,False,santoreo,"['santoro', 'oreo']"
5.3504,Qual executivo sempre cochila depois do almoço? O de gestão.,0,False,True,de gestão,['digestão']
5.2618,Qual ator é uma frutinha? Char Lichia.,0,False,False,char lichia,['charlie sheen']
5.239,O que o cantor sertanejo foi fazer no RH? Foi ser demitido por justa calça.,0,False,False,justa calça,['justa causa']
5.2354,Para qual time os átomos torcem? Valência.,0,True,True,valência,['valência']
5.228,Qual é a comida muito apreciada pelos radicais chineses da Al-Qaeda? Bin Lámen ,0,False,False,lámen,['laden']
5.32,Qual é a cantora que toma calmante no avião? Lexa Tam.,0,False,False,lexa tam,['lexotan']
5.141,Qual o herói da ovelha? Lã pião.,0,False,True,lã pião,['lampião']
5.337,"Qual ator é a junção de um tigre, um super-herói e um cantor? Tony Thor Naldo.",0,False,False,tony thor naldo,['tony tornado']
5.4023,Por que o diabo comprou madeira? Porque queria infernizá-la.,0,False,False,infernizá-la,['invernizá-la']
5.2839,O que o médico aplicou no paciente que quebrou a perna? InGessão,0,False,True,ingessão,['injeção']
5.227,Qual é o mestre especializado em golpes com giro? Mestre Spinner.,0,False,False,spinner,['splinter']
5.865,Fui comer um doce e quando vi tinha pelos. Qual o nome do doce? Torrone Ramos.,0,False,False,torrone,['tony']
5.974,Qual é o coletivo mais insensível que existe? Ama nada.,0,False,False,ama nada,['a manada']
5.327,Desde quando o pedreiro comete erros de concordância? Desde seu “Na Cimento”,0,False,True,na cimento,['nascimento']
5.559,Qual a novela que mãe e filha foram desvirginadas? Cabaços de Família.,0,False,False,cabaços,['casos']
5.3998,Qual presidente brasileiro foi o mais pombo de todos? Pruuuudente de Morais.,0,False,False,Pruuuudente,['pru']
5.2008,Em qual cidade todas as pedras preciosas e incomuns são protegidas? Guardá-la Rara ,0,False,False,guardá-la rara,['guadalajara']
5.683,Qual é a jornalista mais genérica do mundo? Ana Paula Padrão.,0,True,True,padrão,['padrão']
5.3421,Qual a escola de samba favorita do genitor de alguém que é feliz sozinho? Mocidade independente do Pai de Miguel.,0,False,False,mocidade independente do pai de miguel,['mocidade independente de padre miguel']
5.2835,Por que os jogos de futebol de campo sempre começam na hora? Porque lá é tudo pro gramado ,0,False,True,pro gramado,['programado']
5.1084,Qual carro não sai da cabeça das pessoas?  Lêndia Rover,0,False,False,lêndia,['land']
5.4091,Qual fruta favorita do bode? Jabuticabra.,0,False,False,Jabuticabra,"['jabuticaba', 'cabra']"
5.3145,Qual a comida preferida do paciente com Ebola? É bolacha.,0,False,False,é bolacha,['ebola']
5.896,Para onde se leva um cachorro canhoto? Para o adestramento.,0,False,False,adestramento,['destro']
5.4084,O que o Stevie Wonder disse quando ficou cego? Vida que cegue...,0,False,False,Vida que cegue,['a vida que segue']
5.3221,Qual cantor só dá mancada? Jorge Vacilo.,0,False,False,vacilo,['vercillo']
5.2972,Qual a marca de roupa preferida dos esquilos? Alvin Klein.,0,False,False,alvin,['calvin']
5.3364,O que os homens em Rio Branco costumam beber? Conhacre.,0,False,False,conhacre,"['conhaque', 'acre']"
5.187,Que médico só trabalha dentro de casa? Indoorcrinologista ,0,False,False,indoorcrinologista,['endocrinologista']
5.2832,Qual filme foi lançado e ninguém foi avisado? Inadvertidamente ,0,False,False,inadvertidamente,['divertidamente']
5.2488,Qual é o bloco do índio que não bebe nem fuma? Mim careta.,0,False,False,mim careta,['micareta']
5.281,Qual é o cantor que melhor improvisa com as ferramentas que tem à disposição? Sidney Magayver.,0,False,False,magayver,['magal']
5.361,Qual é a série em que todo mundo que é policial tem que sair? C.S.I.,0,False,False,c.s.i.,['sai']
5.2287,Qual é o restaurante frequentado por monges? O Outibet,0,False,False,outibet,"['outback', 'tibete']"
5.3664,Em qual faculdade o negão só entrava pelado? Nutição.,0,False,False,nutição,"['nutrição', 'no tição']"
5.1585,Qual é o melhor chá para calvície? Chapéu.,0,False,False,chapéu,['chá']
5.704,Qual cerveja é comum nos navios? Skol Tilha.,0,False,False,skol tilha,"['escotilha', 'skol']"
5.3094,Qual o nome do cinema pra veganos? Quinoaplex.,0,False,False,quinoaplex,"['kinoplex', 'quinoa']"
5.1591,Qual é o filme em que um salgado lidera um exército em busca da vitória? Croissant Valente.,0,False,False,croissant,['coração']
5.1282,Qual castanha sempre interpreta personagens maus? Avilã.,0,False,False,avilã,"['avelã', 'a vilã']"
5.276,Qual o grupo musical favorito dos leões? Ruge.,0,False,True,ruge,['rouge']
5.3484,Qual orixá vive no gelo? Oxalásca.,0,False,False,oxalásca,"['oxalá', 'alasca']"
5.539,Qual personagem literário gosta de música nordestina? Dom Quis Xote.,0,False,False,quis xote,['quixote']
5.1397,Qual é o personagem da Marvel que é um pão? Breadpool.,0,False,False,breadpool,['deadpool']
5.3962,Qual passarinho grita muito? João de Berro.,0,False,False,João de Berro,['joão-de-barro']
5.2696,Em qual guerra no Brasil os soldados lutavam pelados? Guerra de Canudes.,0,False,False,canudes,"['canudos', 'nudes']"
5.229,Qual inseto está muito gordo? Obesouro.,0,False,False,obesouro,"['obeso', 'o besouro']"
5.3776,Qual é a banda mais consumida no dia a dia ? Pearl Jam com Arroz ,0,False,False,pearl jam,['feijão']
5.3623,Qual é o detetive que joga tênis? Ace Ventura.,0,True,True,ace,['ace']
5.2092,Qual pokemon tem rabo grafitado? Pixaku,0,False,False,pixaku,['pikachu']
5.1329,O que é uma maconha enrolada num jornal? Um baseado em fatos reais.,0,True,True,baseado em fatos reais,['baseado em fatos reais']
5.3026,Qual estado americano é um saco de viver? Utah que o pariu!,0,False,False,utah,['puta']
5.1416,Qual é o shopping das bucetas? Paracetamol.,0,False,True,paracetamol,['para ceta mall']
5.564,Qual pássaro vive depressivo? Pardown.,0,False,False,pardown,"['pardal', 'down']"
5.572,Qual escritor tem vitiligo? Manchado de Assis.,0,False,False,manchado,['machado']
5.39,"Qual é o filme preferido dos chineses? ""Como Cães e Gatos"".",0,True,True,como,['como']
5.1821,Qual é o militar que está sempre se elogiando? Sou gato,0,False,False,sou gato,['soldado']
5.3322,Que entidade fica de olho no pau dos outros? IEmanja.,0,False,False,iemanja,['manja']
5.3176,Qual personagem do Harry Potter fica a cada dia mais tosco e selvagem? Regrid.,0,False,False,regrid,"['hagrid', 'regride']"
5.1486,Qual gata que entrou e logo depois saiu do chat? Hello Kitty.,0,False,False,hello kitty,['hello quit']
5.2056,Qual é o jogo da pessoa gripada? Over atchim ,0,False,False,over atchim,['overwatch']
5.7,Qual alimento respeita a igreja católica e a medicina oriental? Amémdo-in.,0,False,True,amémdo-in,"['amendoim', 'amém do yin']"
5.4103,Qual a bebida preferida de Romeu e Julieta? Milk Shakespeare.,0,False,False,Milk Shakespeare,"['milk shake', 'shakespeare']"
5.3476,Por que o Fábio Assunção nunca usa perfume? Pra nao saírem dizendo que ele cheira bem.,0,True,True,cheira,['cheira']
5.1275,Qual o número mais gostoso que existe? Doze de leite.,0,False,False,doze,['doce']
5.1921,Por que o jardineiro tira a roupa quando põe sabão no jardim? Porque ele gosta desse cu regar! ,0,False,False,desse cu regar,['de escorregar']
5.311,Por que o pato tem inveja do cachorro? Porque ele tem 4 patas.,0,True,True,patas,['patas']
5.345,Qual banda que torce pra polícia não acertar? ErrePM.,0,False,True,errepm,['rpm']
5.3416,Qual o programa que só passa excepcionalmente ? Exceção da Tarde.,0,False,False,exceção,['sessão']
5.517,Por que quem tem os dois pés chatos vai para a Hanna Barbera? Pra ficar com o Pepe Legal.,0,False,False,pepe,['pé']
5.506,Qual o nome do homem que é muito instável? O Silas.,0,False,True,o silas,['oscilas']
5.1569,Qual é o filme protagonizado por Jim Carrey e um cigarro? Derby & Loid.,0,False,False,derby,['debi']
5.1569,Qual é o filme protagonizado por Jim Carrey e um cigarro? Derby & Loid.,1,False,True,loid,['lóide']
5.4082,Qual papelaria fala mal de você? Kalúnia.,0,False,False,Kalúnia,['kalunga']
5.682,Qual é o nome de menino mais escolhido pelos pais nos Estados Unidos? The new son.,0,False,False,the new son,['denilson']
5.2785,Qual estado americano é uma farpa? A lasca.,0,False,True,a lasca,['alaska']
5.386,"Qual o animal mais importante pro Tim Maia? O lêmure. Porque do lêmure ao pontal, não há nada igual.",0,False,False,do lêmure ao pontal,['do leme ao pontal']
5.309,Onde se pendura um mapa? Atlas da porta.,0,False,False,atlas,['atrás']
5.1527,Qual a bebida mais velha do bar? Vó dka.,0,False,True,vó dka,['vodka']
5.336,Qual o meio de transporte mais usado na Bahia? Uber imbau,0,False,True,uber imbau,['o berimbau']
5.3379,"Qual atriz que mesmo sem companhia, nunca anda sozinha? Uma Thurman.",0,False,False,uma thurman,['uma turma']
5.97,Qual o índio que envia boletos para cantores em grupo? Cacique cobra coral.,0,True,True,cobra coral,['cobra coral']
5.795,Qual é o cachorro mais depressivo que existe? É o Golden Rivotril.,0,False,False,rivotril,['retriever']
5.3231,Por que o rapaz não mostrou os slides em sua apresentação na empresa? Porque ele Esxcel de levar.,0,False,False,esxcel,"['esqueceu', 'excel']"
5.1905,Quem era o principal cavaleiro da távola redonda? Sir Cunferência ,0,False,False,sir cunferência,['circunferência']
5.1226,Por que o Ronaldo teve que dar satisfação na delegacia depois de perder um penalty? Porque pegou no Travecão.,0,False,False,travecão,['travessão']
5.1025,Quem financiou o Ben 10? O BNDEZ,0,False,False,bndez,"['bndes', 'dez']"
5.3494,Qual o programa favorito do proctologista? Programa do Retinho.,0,False,False,retinho,['ratinho']
5.178,Qual personagem do Far Cry é também apresentador de TV? Joseph Seed Moreira.,0,False,True,seed,['sid']
5.2675,Qual cantor sempre manda uma jogada boa no baralho? Mando Reis.,0,False,False,mando,['nando']
5.1492,Por que o cowboy largou tudo para trabalhar na KGB? Porque ele era um ex-pião.,0,False,True,ex-pião,"['espião', 'ex-peão']"
5.2091,Qual é o videogame que já vem com banheiro dentro? O Nintendo Suíte ,0,False,False,suíte,['switch']
5.3174,Qual médico que só cuida de tetas? Drauzio VêAuréolas.,0,False,False,vêauréolas,['varella']
5.3907,Por que quem não tem relógio não se preocupa em sair com roupa amassada? Porque a hora passa.,0,True,True,a hora passa,['a hora passa']
5.1426,Sabe por qual site de emprego é o pior lugar para se encontrar trabalho? Porque as informações são vagas.,0,True,True,vagas,['vagas']
5.3035,Qual o romance do metalúrgico deprimido? Tristão & Solda.,0,False,False,solda,['isolda']
5.267,Por que toda mulher quer se casar com um sabão em pó de 20 quilos? Porque é um omão da porra.,0,False,True,omão,['homão']
5.173,Qual o time preferido dos vendedores de cahorro-quente? Chelsicha,0,False,False,chelsicha,['chelsea']
5.742,Como se chamavam os artesãos franceses que viviam o corpo em forma? Os sem culote.,0,False,False,sem culote,['sans-culottes']
5.3275,Qual jogo de adulto mais infantil que existe? Poker mon.,0,False,False,poker mon,['pokémon']
5.1625,Qual é o maior cantor do mundo? Marilyn Imenso.,0,False,False,imenso,['manson']
5.3967,Qual o candidado favorito do Cerveró? Cabo DesceoOlho.,0,False,False,Cabo DesceoOlho,"['desce o olho', 'cabo daciolo']"
5.1234,Qual o nome da namorada do John Lennon que beijava mulheres? Yoko Homo.,0,False,False,homo,['ono']
5.1705,Uma família russa sai para viajar no Natal e esquece o filho em casa. Qual é o nome do filme? Esqueceram Dmitri,0,False,False,dmitri,['de mim']
5.3875,Por que dois cães irmãos não vão juntos ao veterinário? Porque o veterinário castra os brothers.,0,False,False,castra os brothers,['castro brothers']
5.1541,O que é um ponto marrom no pulmão? Um brownquite.,0,False,False,brownquite,['bronquite']
5.2012,Que apresentador vive tomando Dramin? Rodri Gorfaro ,0,False,False,rodri gorfaro,['rodrigo faro']
5.2113,O que você chama de hamster com 3 pernas? Hamputado,0,False,False,hamputado,"['hamster', 'amputado']"
5.757,Qual o maior chá do cinema mudo? Chá-plin.,0,False,True,chá-plin,['chaplin']
5.2592,Qual a composição do peido do Papa? 100% benzeno.,0,False,True,benzeno,['benzendo']
